,investment,company,sector,horizon,amount,Volatility_Buy,Volatility_sell,Sharpe Ratio,expected_return (yearly),PE_ratio,ESG_ranking
25944,1,0,0,210,1000,0.1703676056869006,0.20957864466312282,0.1703676056869006,0.1413973881763712,16.06,16.5
25945,0,6,1,1,4000,0.2174332222353648,0.21741672927656872,0.2174332222353648,-3.281346707482722e-05,14.54,29.7
25946,1,3,0,480,1500,0.23564347603954436,0.28687508248431276,0.23564347603954436,0.25167574610397503,0.0,22.8
25948,1,20,3,60,15000,0.16402252194692263,0.14618971793014868,0.16402252194692263,0.012698961647244976,17.44,25.1
25950,1,2,0,15,4000,0.14412601266339814,0.14399190565444178,0.14412601266339814,0.008968661076334214,24.24,14.7
25951,1,2,0,420,400,0.25298532179317545,0.21417287194134285,0.25298532179317545,0.251122510137358,11.98,14.7
25952,1,27,4,240,300,0.15686746608374078,0.19590751798422987,0.15686746608374078,0.09998578721548758,15.42,27.9
25954,1,25,4,240,50000,0.34662584826201176,0.33973558090226386,0.34662584826201176,-0.02597044934105234,9.38,24.8
25955,0,20,3,330,5000,0.13349248714886558,0.12404889882769662,0.13349248714886558,0.06984428905984737,14.74,25.1
25956,1,18,3,2,20000,0.13335848872001807,0.13321696692491694,0.13335848872001807,0.00035295970302288006,18.45,25.1
25958,0,0,0,3,10000,0.2953715860971369,0.2945893329796507,0.2953715860971369,0.0020199626882338746,12.41,16.5
25959,1,16,2,5,500,0.15016722300277413,0.15002128801436074,0.15016722300277413,0.0022934347276242794,25.33,22.3
25960,1,15,2,720,1000,0.3966294520517205,0.3482614920575472,0.3966294520517205,0.013521354853137808,12.1,12.9
25961,0,10,1,420,500,0.14504756708330335,0.18890065925601587,0.14504756708330335,-0.12188783835802189,0.0,30.3
25962,1,16,2,180,1000,0.20043149992107318,0.19036275367355995,0.20043149992107318,0.08256365019447406,27.02,22.3
25963,1,0,0,180,5000,0.20677534993174698,0.1739457082997708,0.20677534993174698,0.12119776129403247,13.14,16.5
25965,1,12,2,600,2000,0.20919949085890094,0.14819664167267563,0.20919949085890094,0.1595066689034067,10.84,27.3
25966,0,8,1,40,50000,0.2048163940094287,0.184949625985541,0.2048163940094287,-0.001004992857862628,8.49,28.5
25967,0,19,3,1,400,0.13005614673976054,0.130166160444471,0.13005614673976054,0.00021754391208827646,16.68,17.6
25969,0,14,2,180,2000,0.2853141287558711,0.2727397372474215,0.2853141287558711,0.056279087251578284,13.17,14.8
25970,0,10,1,40,3000,0.14178253628190024,0.14605978032501296,0.14178253628190024,-0.011608365557906846,0.0,30.3
25971,1,0,0,120,10000,0.27462029019876644,0.2838600497952454,0.27462029019876644,0.08079850752935498,11.29,16.5
25972,1,20,3,100,10000,0.13012242799939638,0.12070460648545385,0.13012242799939638,0.021164936078741627,14.07,25.1
25973,0,6,1,660,20000,0.269671118155471,0.21227139189818447,0.269671118155471,-0.021656888269385964,4.88,29.7
25974,0,9,1,150,4000,0.4729003452521803,0.5956357783872476,0.4729003452521803,0.21194668291725474,0.0,31.1
25975,0,23,4,100,400,0.49327812332876125,0.3969199199719039,0.49327812332876125,0.0031478494217226606,5.8,26.9
25976,0,18,3,70,2000,0.15464540538165836,0.1455965284570726,0.15464540538165836,0.0123535896058008,22.46,25.1
25978,0,4,0,70,50,0.1699404742448268,0.22228906129884948,0.1699404742448268,0.05784468748838709,32.74,31.6
25979,1,7,1,480,4000,0.2784011110365729,0.24204614498102056,0.2784011110365729,0.053763181797041676,65.78,30.6
25980,1,26,4,10,50000,0.22393549100167529,0.21336171246489039,0.22393549100167529,0.005180881487099943,19.75,26.3
25981,0,19,3,180,1000,0.11297027633494072,0.11600839930082545,0.11297027633494072,0.03915790417588976,22.03,17.6
25982,1,0,0,7,300,0.23061896016672878,0.22403820749961856,0.23061896016672878,0.004713246272545707,13.55,16.5
25983,0,7,1,3,20000,0.24153467991745087,0.24400513284119657,0.24153467991745087,0.00033601988623151044,14.67,30.6
25984,0,19,3,15,1000,0.1365238092307593,0.1344397922498676,0.1365238092307593,0.003263158681324147,21.03,17.6
25985,0,9,1,15,50,0.43032556108389614,0.4362172412435697,0.43032556108389614,0.021194668291725477,0.0,31.1
25986,0,27,4,1,1000,0.1842382540810035,0.1842382540810035,0.1842382540810035,0.00041660744673119825,12.33,27.9
25987,0,12,2,330,25000,0.14055972482213536,0.20841983018921934,0.14055972482213536,0.0877286678968737,14.61,27.3
25988,1,1,0,1,50,0.3549001682039892,0.3548881838972212,0.3549001682039892,0.0009007882839079086,244.3,27.4
25990,1,23,4,60,2000,0.2531759547305854,0.2960233227534585,0.2531759547305854,0.0018887096530335963,4.16,26.9
25991,1,6,1,330,25000,0.2352323383579252,0.21040086738247052,0.2352323383579252,-0.010828444134692982,9.88,29.7
25992,1,24,4,15,200,0.46437252847499544,0.4701987472338631,0.46437252847499544,-0.005791700951149555,0.0,30.0
25993,1,27,4,15,5000,0.19614873846701694,0.1949512072807985,0.19614873846701694,0.006249111700967974,12.14,27.9
25994,0,1,0,80,15000,0.2647364682622608,0.3232386399067659,0.2647364682622608,0.07206306271263269,112.28,27.4
25995,1,23,4,660,25000,0.41047037727241814,0.2693220544831453,0.41047037727241814,0.02077580618336956,4.4,26.9
25996,1,17,2,5,1000,0.536788693885886,0.5366762202206378,0.536788693885886,0.0035931294343320625,12.51,12.0
25998,0,19,3,90,50000,0.13293344345684327,0.1457136421325847,0.13293344345684327,0.01957895208794488,18.81,17.6
25999,1,4,0,330,50000,0.3152455943387457,0.26205601230086134,0.3152455943387457,0.2726963838738249,70.93,31.6
26000,1,13,2,60,1000,0.2307050152800731,0.22629206122489612,0.2307050152800731,0.001427036579601929,10.21,14.5
26001,1,17,2,3,10000,0.31496358900472055,0.3149669058679354,0.31496358900472055,0.0021558776605992373,19.51,12.0
26002,1,1,0,360,15000,0.3297001179597199,0.33457220179250496,0.3297001179597199,0.32428378220684706,0.0,27.4
26003,1,3,0,360,300,0.2189215938008571,0.20678967197738463,0.2189215938008571,0.18875680957798124,0.0,22.8
26004,1,23,4,100,25000,0.2750847082633363,0.2601018433838291,0.2750847082633363,0.0031478494217226606,7.49,26.9
26006,0,23,4,7,3000,0.3082761375718482,0.2731515522751311,0.3082761375718482,0.00022034945952058627,7.49,26.9
26007,1,18,3,240,500,0.1340670385721731,0.14811684321099336,0.1340670385721731,0.042355164362745605,18.45,25.1
26008,1,25,4,4,1000,0.18637662678525926,0.18335312210399832,0.18637662678525926,-0.00043284082235087233,36.5,24.8
26009,0,19,3,15,50,0.15228136232683154,0.15323382382365155,0.15228136232683154,0.003263158681324147,31.49,17.6
26010,0,24,4,1,20000,0.2814834977490811,0.2814834977490811,0.2814834977490811,-0.0003861133967433037,7.35,30.0
26011,1,3,0,90,500,0.15835355224293624,0.15350543874924513,0.15835355224293624,0.04718920239449531,32.98,22.8
26012,1,22,4,1,1000,0.13275408747182446,0.1329722809911459,0.13275408747182446,0.00040337501238578427,16.51,19.8
26013,0,12,2,15,10000,0.15271045226043242,0.15241312444053443,0.15271045226043242,0.003987666722585168,13.71,27.3
26014,1,5,0,6,10000,0.35241720717597,0.3640112679602378,0.35241720717597,0.008106035444131805,26.56,12.9
26015,1,20,3,60,300,0.12601847829871424,0.12164372800273791,0.12601847829871424,0.012698961647244976,14.07,25.1
26016,1,17,2,4,3000,0.34168445316500656,0.3417513850770303,0.34168445316500656,0.00287450354746565,11.31,12.0
26017,1,18,3,330,50,0.15551123657529417,0.14575609477582296,0.15551123657529417,0.0582383509987752,16.62,25.1
26019,0,9,1,40,2000,0.4370125745818935,0.4173332428385337,0.4370125745818935,0.05651911544460127,0.0,31.1
26020,1,7,1,360,25000,0.26711301706973073,0.28299934738616384,0.26711301706973073,0.04032238634778126,0.0,30.6
26021,0,6,1,300,200,0.2204325000167164,0.2647740893632751,0.2204325000167164,-0.009844040122448165,6.5,29.7
26022,1,20,3,540,500,0.1638721473112127,0.12164372800273791,0.1638721473112127,0.11429065482520478,22.46,25.1
26023,0,11,1,70,50000,0.22149491277469763,0.25991024929427464,0.22149491277469763,0.008547446672011991,13.65,16.3
26024,0,7,1,240,5000,0.23052874111039734,0.24540828366557238,0.23052874111039734,0.026881590898520838,14.14,30.6
26025,1,14,2,15,15000,0.3050804063395178,0.30300503302828924,0.3050804063395178,0.004689923937631524,11.23,14.8
26026,1,7,1,270,50,0.25598901174439803,0.22396317966406487,0.25598901174439803,0.03024178976083594,5.08,30.6
26027,1,16,2,300,25000,0.1526847387066766,0.18863070511647864,0.1526847387066766,0.13760608365745677,24.18,22.3
26028,0,12,2,600,3000,0.1453909602225361,0.1976261072860911,0.1453909602225361,0.1595066689034067,14.61,27.3
26030,1,8,1,540,5000,0.25927294047995836,0.15741115244833243,0.25927294047995836,-0.01356740358114548,11.16,28.5
26032,0,10,1,330,5000,0.12447705871141593,0.1346826686684538,0.12447705871141593,-0.09576901585273148,0.0,30.3
26033,1,23,4,180,5000,0.0,0.2924708594203386,0.0,0.0056661289591007895,0.0,26.9
26035,0,24,4,300,2000,0.4082036765392906,0.29748794013696184,0.4082036765392906,-0.1158340190229911,0.0,30.0
26036,1,8,1,20,50,0.13960757594456244,0.13503100996263115,0.13960757594456244,-0.000502496428931314,8.45,28.5
26037,1,5,0,5,4000,0.42650678641912665,0.4303600184461799,0.42650678641912665,0.006755029536776504,36.79,12.9
26038,1,5,0,420,50000,0.34543026473096533,0.41333230612961686,0.34543026473096533,0.5674224810892264,36.79,12.9
26039,0,1,0,1,1500,0.205457655602761,0.205457655602761,0.205457655602761,0.0009007882839079086,244.0,27.4
26040,0,25,4,360,300,0.18426454290160751,0.22490477690540073,0.18426454290160751,-0.03895567401157851,36.5,24.8
26042,1,5,0,40,200,0.36233469192445805,0.35043079400286153,0.36233469192445805,0.054040236294212035,37.02,12.9
26043,1,1,0,4,500,0.2728728362578127,0.272545892842153,0.2728728362578127,0.0036031531356316344,687.57,27.4
26044,1,16,2,70,300,0.2121463918306088,0.21157420464524643,0.2121463918306088,0.03210808618673991,27.02,22.3
26045,0,14,2,150,15000,0.29603576941424037,0.28255646572525894,0.29603576941424037,0.04689923937631524,13.17,14.8
26046,1,17,2,660,50,0.35470276185156246,0.3699246881288977,0.35470276185156246,0.4742930853318323,20.53,12.0
26047,1,4,0,660,300,0.31612896109738714,0.17073045515107801,0.31612896109738714,0.5453927677476498,81.77,31.6
26048,0,3,0,20,500,0.20480477037757644,0.20068528496798815,0.20480477037757644,0.01048648942099896,27.73,22.8
26049,0,11,1,480,50,0.1975242835665173,0.29977822517820757,0.1975242835665173,0.058611062893796514,12.64,16.3
26050,1,26,4,480,25000,0.32006109811342603,0.20610694329861923,0.32006109811342603,0.24868231138079727,11.39,26.3
26051,0,6,1,20,1000,0.24475198238318363,0.2377688475675327,0.24475198238318363,-0.0006562693414965443,8.66,29.7
26052,1,10,1,600,2000,0.17462054698241825,0.1226771983532377,0.17462054698241825,-0.1741254833686027,0.0,30.3
26053,1,27,4,330,5000,0.2747127221608218,0.19448129238666012,0.2747127221608218,0.13748045742129542,9.22,27.9
26054,1,0,0,80,20000,0.24310550651792376,0.20699503385804774,0.24310550651792376,0.053865671686236655,12.88,16.5
26056,0,13,2,10,10000,0.4295109065510555,0.42814237106967806,0.4295109065510555,0.00023783942993365484,6.31,14.5
26058,1,22,4,330,400,0.19970022352025027,0.19800348512873686,0.19970022352025027,0.1331137540873088,24.55,19.8
26059,0,15,2,720,50,0.34774955510334027,0.4483371851322305,0.34774955510334027,0.013521354853137808,11.12,12.9
26060,1,15,2,30,15000,0.3462400287006999,0.3474369796532016,0.3462400287006999,0.0005633897855474087,10.64,12.9
26061,1,3,0,50,25000,0.2775684271189257,0.2855928435696868,0.2775684271189257,0.026216223552497395,26.74,22.8
26063,0,13,2,480,5000,0.4381629340665747,0.4128909160210238,0.4381629340665747,0.011416292636815432,5.03,14.5
26064,1,10,1,3,100,0.16744238296385042,0.16793151849764076,0.16744238296385042,-0.0008706274168430134,0.0,30.3
26065,1,22,4,4,5000,0.19298778251039575,0.19147343888833068,0.19298778251039575,0.001613500049543137,16.37,19.8
26066,0,1,0,10,300,0.331908854723271,0.33054474617695134,0.331908854723271,0.009007882839079086,0.0,27.4
26067,1,17,2,180,1500,0.5082927477593747,0.4816932375961409,0.5082927477593747,0.12935265963595424,6.87,12.0
26068,0,27,4,5,1000,0.19889815383790596,0.19832146709726084,0.19889815383790596,0.002083037233655991,9.52,27.9
26069,1,2,0,120,300,0.18034672727199688,0.21923473845290523,0.18034672727199688,0.07174928861067371,56.34,14.7
26071,0,19,3,3,3000,0.15673372771469943,0.15689828921530335,0.15673372771469943,0.0006526317362648294,31.49,17.6
26072,0,5,0,40,20000,0.2811836044350055,0.28081569144658447,0.2811836044350055,0.054040236294212035,19.17,12.9
26073,1,16,2,660,3000,0.18360499338386096,0.19769040729050122,0.18360499338386096,0.3027333840464049,27.23,22.3
26074,0,4,0,600,3000,0.17815772477591466,0.33208579653283915,0.17815772477591466,0.49581160704331795,32.74,31.6
26076,0,11,1,80,25000,0.20445524281673413,0.20200344537668036,0.20445524281673413,0.00976851048229942,17.53,16.3
26077,1,9,1,6,2000,0.38626487012689975,0.38241605591876215,0.38626487012689975,0.00847786731669019,0.0,31.1
26078,1,0,0,15,20000,0.23454659628583563,0.23096386298695892,0.23454659628583563,0.010099813441169373,13.55,16.5
26079,1,27,4,660,1000,0.1893748258626165,0.2057212832357546,0.1893748258626165,0.27496091484259083,9.38,27.9
26080,0,6,1,660,4000,0.2244881787748772,0.534084257558257,0.2244881787748772,-0.021656888269385964,5.41,29.7
26081,0,18,3,3,50000,0.1545727676881344,0.15438852278679352,0.1545727676881344,0.00052943955453432,21.66,25.1
26082,1,17,2,210,500,0.33143599042428507,0.33134897348699455,0.33143599042428507,0.15091143624194664,10.61,12.0
26083,1,7,1,120,100,0.24782420343590222,0.25747913331214556,0.24782420343590222,0.013440795449260419,4.73,30.6
26084,1,2,0,4,50,0.27498406538611114,0.2749717773506456,0.27498406538611114,0.002391642953689124,36.29,14.7
26085,0,12,2,180,3000,0.1780862957213221,0.22994990869833307,0.1780862957213221,0.047852000671022014,30.7,27.3
26088,0,24,4,2,50,0.28673926791559584,0.28743758863553154,0.28673926791559584,-0.0007722267934866074,0.0,30.0
26089,0,9,1,420,300,0.4025564126665533,0.3948494829127892,0.4025564126665533,0.5934507121683134,0.0,31.1
26090,0,9,1,4,15000,0.3644285765393079,0.36828165445469846,0.3644285765393079,0.005651911544460127,0.0,31.1
26091,0,20,3,180,1500,0.13245509220067803,0.16411444033845182,0.13245509220067803,0.03809688494173493,27.12,25.1
26092,0,16,2,100,15000,0.1831443514741183,0.2246579759950925,0.1831443514741183,0.04586869455248559,31.36,22.3
26093,1,21,3,60,100,0.0,0.0,0.0,-0.01015074974144866,0.0,20.5
26094,1,23,4,420,2000,0.544365357156007,0.2759034796081605,0.544365357156007,0.013220967571235174,5.17,26.9
26095,1,16,2,15,15000,0.14879757413907269,0.1497383707394067,0.14879757413907269,0.006880304182872838,25.33,22.3
26096,1,15,2,420,500,0.2485398861485945,0.22129519315187476,0.2485398861485945,0.007887456997663722,10.21,12.9
26097,0,4,0,120,1500,0.26294352851766345,0.34509678377610675,0.26294352851766345,0.09916232140866359,30.08,31.6
26099,0,22,4,300,50000,0.19297198898830478,0.24157051195531262,0.19297198898830478,0.12101250371573528,12.49,19.8
26100,0,8,1,360,4000,0.24544744716687153,0.1730186157280193,0.24544744716687153,-0.009044935720763652,13.82,28.5
26101,0,24,4,540,500,0.27386308253943864,0.2928016744499361,0.27386308253943864,-0.20850123424138398,50.74,30.0
26102,1,11,1,6,15000,0.23914807613256334,0.24018964447520522,0.23914807613256334,0.0007326382861724565,13.07,16.3
26103,1,13,2,270,1000,0.41980768166997207,0.4407844722606152,0.41980768166997207,0.006421664608208681,8.78,14.5
26104,1,14,2,7,50,0.23488412444536136,0.22658994359569865,0.23488412444536136,0.0021886311708947115,10.75,14.8
26105,0,20,3,1,20000,0.10988585488284112,0.10964754532852182,0.10988585488284112,0.00021164936078741628,22.52,25.1
26106,0,8,1,720,3000,0.16440023277121338,0.31183170740328886,0.16440023277121338,-0.018089871441527305,6.04,28.5
26107,0,8,1,3,4000,0.2446031574704291,0.24459942673196344,0.2446031574704291,-7.53744643396971e-05,11.16,28.5
26108,1,26,4,240,200,0.22334531248655906,0.2623511513275925,0.22334531248655906,0.12434115569039864,15.99,26.3
26109,1,17,2,330,2000,0.3835766079899618,0.2786818794025938,0.3835766079899618,0.23714654266591614,12.96,12.0
26110,0,17,2,30,50000,0.37752193561236425,0.3729577417200739,0.37752193561236425,0.021558776605992376,10.47,12.0
26111,1,23,4,540,4000,0.40462132282349794,0.3283659787556274,0.40462132282349794,0.016998386877302367,5.96,26.9
26114,0,8,1,300,15000,0.21963319617169733,0.271700978457623,0.21963319617169733,-0.007537446433969711,10.33,28.5
26115,1,9,1,120,10000,0.338496306787807,0.3366829777793576,0.338496306787807,0.16955734633380382,0.0,31.1
26116,1,25,4,120,5000,0.0,0.0,0.0,-0.01298522467052617,0.0,24.8
26118,0,10,1,5,1500,0.1641600767286884,0.16186307946372525,0.1641600767286884,-0.0014510456947383558,0.0,30.3
26119,1,22,4,30,300,0.19882089147113038,0.17538128863069163,0.19882089147113038,0.012101250371573528,16.26,19.8
26120,0,8,1,10,50,0.17265477919121897,0.16894368842276436,0.17265477919121897,-0.000251248214465657,9.01,28.5
26121,0,10,1,720,15000,0.18054185174688697,0.12948391071938498,0.18054185174688697,-0.20895058004232323,0.0,30.3
26122,0,23,4,2,20000,0.29093486068282115,0.29026317096157095,0.29093486068282115,6.295698843445322e-05,4.16,26.9
26123,1,0,0,100,4000,0.22416633614257864,0.21306738956186858,0.22416633614257864,0.06733208960779581,13.55,16.5
26124,1,0,0,360,10000,0.21354402474978657,0.3111750804851032,0.21354402474978657,0.24239552258806493,16.28,16.5
26125,1,11,1,70,500,0.2612251154137634,0.27292073604450123,0.2612251154137634,0.008547446672011991,13.32,16.3
26126,1,0,0,240,10000,0.2850693311006383,0.19683493217722525,0.2850693311006383,0.16159701505870996,10.47,16.5
26127,0,13,2,10,4000,0.22774119149371463,0.23256648819957684,0.22774119149371463,0.00023783942993365484,9.89,14.5
26128,1,6,1,2,20000,0.23982516616976565,0.23964856724837025,0.23982516616976565,-6.562693414965444e-05,6.25,29.7
26129,0,9,1,210,400,0.349251317527554,0.40150393898803083,0.349251317527554,0.2967253560841567,0.0,31.1
26130,0,17,2,2,10000,0.38264524665631366,0.3824010376324042,0.38264524665631366,0.001437251773732825,12.96,12.0
26131,1,11,1,600,3000,0.2980994099233206,0.30914790440326,0.2980994099233206,0.07326382861724565,12.52,16.3
26132,1,25,4,10,300,0.3418221160099354,0.3416403492290974,0.3418221160099354,-0.0010821020558771809,16.25,24.8
26134,1,9,1,7,3000,0.5720488418916039,0.5701039657491852,0.5720488418916039,0.009890845202805223,0.0,31.1
26135,1,18,3,70,500,0.11924798791959143,0.12817468603117677,0.11924798791959143,0.0123535896058008,124.04,25.1
26136,1,16,2,540,300,0.15464366809679897,0.17333753249330877,0.15464366809679897,0.24769095058342216,22.17,22.3
26137,0,8,1,540,200,0.16353037287025893,0.18955993187217096,0.16353037287025893,-0.01356740358114548,6.04,28.5
26138,1,24,4,7,1500,0.3089055653586925,0.3107754998331375,0.3089055653586925,-0.002702793777203126,0.0,30.0
26139,1,9,1,6,4000,0.33471371950493134,0.33492194016893273,0.33471371950493134,0.00847786731669019,0.0,31.1
